0000000010000	D	S	Verb	never	Adv	O1	PP+t									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	never	O1	O2	PP									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	O1+t	O2	PP									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	O1	O2+t	PP									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	O1	O2	PP+t									SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	Aux	never	Adv	O1	O2								SR:	S	[+wa]	Aux	never	Verb	O1	O2	Adv
0000000010000	D	S	Verb	Aux	never	Adv+t	O1	O2								SR:	Adv	[+wa]	S	Aux	never	Verb	O1	O2
0000000010000	D	S	Verb	Aux	never	Adv	O1+t	O2								SR:	O1	[+wa]	S	Aux	never	Verb	O2	Adv
0000000010000	D	S	Verb	Aux	never	Adv	O1	O2+t								SR:	O2	[+wa]	S	Aux	never	Verb	O1	Adv
0000000010000	D	S+t	Verb	Aux	never	Adv	O1	PP								SR:	S	[+wa]	Aux	never	Verb	O1	P	O3	Adv
0000000010000	D	S	Verb	Aux	never	Adv+t	O1	PP								SR:	Adv	[+wa]	S	Aux	never	Verb	O1	P	O3
0000000010000	D	S	Verb	Aux	never	Adv	O1+t	PP								SR:	O1	[+wa]	S	Aux	never	Verb	P	O3	Adv
0000000010000	D	S	Verb	Aux	never	Adv	O1	PP+t								SR:	PP	[+wa]	S	Aux	never	Verb	O1	Adv
0000000010000	D	S+t	Verb	Aux	never	O1	O2	PP								SR:	S	[+wa]	Aux	never	Verb	O1	O2	P	O3
0000000010000	D	S	Verb	Aux	never	O1+t	O2	PP								SR:	O1	[+wa]	S	Aux	never	Verb	O2	P	O3
0000000010000	D	S	Verb	Aux	never	O1	O2+t	PP								SR:	O2	[+wa]	S	Aux	never	Verb	O1	P	O3
0000000010000	D	S	Verb	Aux	never	O1	O2	PP+t								SR:	PP	[+wa]	S	Aux	never	Verb	O1	O2
0000000010000	D	S+t	Verb	never	Adv	O1	O2	PP								SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	Adv+t	O1	O2	PP								SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	Adv	O1+t	O2	PP								SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	Adv	O1	O2+t	PP								SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S	Verb	never	Adv	O1	O2	PP+t								SR:	Not parseable because of Parameter: 12a: Affix Hopping, No Aux in UR
0000000010000	D	S+t	Verb	Aux	never	Adv	O1	O2	PP							SR:	S	[+wa]	Aux	never	Verb	O1	O2	P	O3	Adv
0000000010000	D	S	Verb	Aux	never	Adv+t	O1	O2	PP							SR:	Adv	[+wa]	S	Aux	never	Verb	O1	O2	P	O3
0000000010000	D	S	Verb	Aux	never	Adv	O1+t	O2	PP							SR:	O1	[+wa]	S	Aux	never	Verb	O2	P	O3	Adv
0000000010000	D	S	Verb	Aux	never	Adv	O1	O2+t	PP							SR:	O2	[+wa]	S	Aux	never	Verb	O1	P	O3	Adv
0000000010000	D	S	Verb	Aux	never	Adv	O1	O2	PP+t							SR:	PP	[+wa]	S	Aux	never	Verb	O1	O2	Adv
0000000010000	I	Verb														SR:	Verb
0000000010000	I	Verb	Adv													SR:	Verb	Adv
0000000010000	I	Verb	O1													SR:	Verb	O1
0000000010000	I	Verb	PP													SR:	Verb	P	O3
0000000010000	I	Verb	Adv	O1												SR:	Verb	O1	Adv
0000000010000	I	Verb	Adv	PP												SR:	Verb	P	O3	Adv
0000000010000	I	Verb	O1	O2												SR:	Verb	O1	O2
0000000010000	I	Verb	O1	PP												SR:	Verb	O1	P	O3
0000000010000	I	Verb	Adv	O1	O2											SR:	Verb	O1	O2	Adv
0000000010000	I	Verb	Adv	O1	PP											SR:	Verb	O1	P	O3	Adv
0000000010000	I	Verb	O1	O2	PP											SR:	Verb	O1	O2	P	O3
0000000010000	I	Verb	Adv	O1	O2	PP										SR:	Verb	O1	O2	P	O3	Adv
0000000010000	I	Verb	never													SR:	never	Verb
0000000010000	I	Verb	never	Adv												SR:	never	Verb	Adv
0000000010000	I	Verb	never	O1												SR:	never	Verb	O1
0000000010000	I	Verb	never	PP												SR:	never	Verb	P	O3
0000000010000	I	Verb	never	Adv	O1											SR:	never	Verb	O1	Adv
0000000010000	I	Verb	never	Adv	PP											SR:	never	Verb	P	O3	Adv
0000000010000	I	Verb	never	O1	O2											SR:	never	Verb	O1	O2
0000000010000	I	Verb	never	O1	PP											SR:	never	Verb	O1	P	O3
0000000010000	I	Verb	never	Adv	O1	O2										SR:	never	Verb	O1	O2	Adv
0000000010000	I	Verb	never	Adv	O1	PP										SR:	never	Verb	O1	P	O3	Adv
0000000010000	I	Verb	never	O1	O2	PP										SR:	never	Verb	O1	O2	P	O3
0000000010000	I	Verb	never	Adv	O1	O2	PP									SR:	never	Verb	O1	O2	P	O3	Adv
0000000010000	Q	S	Verb													SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux												SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv												SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	O1												SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	PP												SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	Adv											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	O1											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	PP											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv	O1											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv	PP											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	O1	O2											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	O1	PP											SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	Adv	O1										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	Adv	PP										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	O1	O2										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	O1	PP										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv	O1	O2										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv	O1	PP										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	O1	O2	PP										SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	Adv	O1	O2									SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	Adv	O1	PP									SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Aux	O1	O2	PP									SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
0000000010000	Q	S	Verb	Adv	O1	O2	PP									SR:	Not parseable because of Parameter: 4: no topic and topic is obligatory
