UR #	ILLOC	SR	
45621	Q  	O1[+WH][+WA] Aux S Never Verb O2 Adv              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))))        627	
45622	Q  	O1[+WH][+WA] Aux S Never Verb O2 P O3 Adv         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))        627	
45623	Q  	O1[+WH][+WA] Aux S Never Verb O2 P O3             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))        627	
45624	Q  	O1[+WH][+WA] Aux S Never Verb O2                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))        627	
45625	Q  	O1[+WH][+WA] Aux S Never Verb P O3 Adv            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))        627	
45626	Q  	O1[+WH][+WA] Aux S Never Verb P O3                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))        627	
45627	Q  	O1[+WH][+WA] Aux S Never Verb                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))        627	
45628	Q  	O1[+WH][+WA] Aux S Not Verb Adv                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))))        627	
45629	Q  	O1[+WH][+WA] Aux S Not Verb O2 Adv                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))))        627	
45630	Q  	O1[+WH][+WA] Aux S Not Verb O2 P O3 Adv           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))        627	
45631	Q  	O1[+WH][+WA] Aux S Not Verb O2 P O3               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))        627	
45632	Q  	O1[+WH][+WA] Aux S Not Verb O2                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))        627	
45633	Q  	O1[+WH][+WA] Aux S Not Verb P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))        627	
45634	Q  	O1[+WH][+WA] Aux S Not Verb P O3                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))        627	
45635	Q  	O1[+WH][+WA] Aux S Not Verb                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))        627	
45636	Q  	O1[+WH][+WA] Aux S Verb Adv                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))        627	
45637	Q  	O1[+WH][+WA] Aux S Verb O2 Adv                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))        627	
45638	Q  	O1[+WH][+WA] Aux S Verb O2 P O3 Adv               	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))        627	
45639	Q  	O1[+WH][+WA] Aux S Verb O2 P O3                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))        627	
45640	Q  	O1[+WH][+WA] Aux S Verb O2                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))        627	
45641	Q  	O1[+WH][+WA] Aux S Verb P O3 Adv                  	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))        627	
45642	Q  	O1[+WH][+WA] Aux S Verb P O3                      	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))        627	
45643	Q  	O1[+WH][+WA] Aux S Verb                           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))        627	
55028	Q  	O2[+WH][+WA] Aux S Never Verb O1 Adv              	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))        627	
55029	Q  	O2[+WH][+WA] Aux S Never Verb O1 P O3 Adv         	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))        627	
55030	Q  	O2[+WH][+WA] Aux S Never Verb O1 P O3             	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))        627	
55031	Q  	O2[+WH][+WA] Aux S Never Verb O1                  	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))        627	
55032	Q  	O2[+WH][+WA] Aux S Not Verb O1 Adv                	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))        627	
55033	Q  	O2[+WH][+WA] Aux S Not Verb O1 P O3 Adv           	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))        627	
55034	Q  	O2[+WH][+WA] Aux S Not Verb O1 P O3               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))        627	
55035	Q  	O2[+WH][+WA] Aux S Not Verb O1                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))        627	
55036	Q  	O2[+WH][+WA] Aux S Verb O1 Adv                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))        627	
55037	Q  	O2[+WH][+WA] Aux S Verb O1 P O3 Adv               	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))        627	
55038	Q  	O2[+WH][+WA] Aux S Verb O1 P O3                   	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))        627	
55039	Q  	O2[+WH][+WA] Aux S Verb O1                        	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))        627	
63876	Q  	O3[+WH][+WA] Aux S Never Verb O1 O2 P Adv         	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
63877	Q  	O3[+WH][+WA] Aux S Never Verb O1 O2 P             	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63878	Q  	O3[+WH][+WA] Aux S Never Verb O1 P Adv            	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
63879	Q  	O3[+WH][+WA] Aux S Never Verb O1 P                	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63880	Q  	O3[+WH][+WA] Aux S Never Verb P Adv               	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
63881	Q  	O3[+WH][+WA] Aux S Never Verb P                   	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        627	
63882	Q  	O3[+WH][+WA] Aux S Not Verb O1 O2 P Adv           	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WA][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        627	
