UR #	ILLOC	SR	
47416	Q  	O1[+WH] Aux S Never Verb O2                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))        611	
47417	Q  	O1[+WH] Aux S Never Verb P O3 Adv                 	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))        611	
47418	Q  	O1[+WH] Aux S Never Verb P O3                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))        611	
47419	Q  	O1[+WH] Aux S Never Verb                          	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1]"Never"(Negbar[SLASH O1](VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))        611	
47420	Q  	O1[+WH] Aux S Not Verb Adv                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))))        611	
47421	Q  	O1[+WH] Aux S Not Verb O2 Adv                     	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))))        611	
47422	Q  	O1[+WH] Aux S Not Verb O2 P O3 Adv                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))))        611	
47423	Q  	O1[+WH] Aux S Not Verb O2 P O3                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))))        611	
47424	Q  	O1[+WH] Aux S Not Verb O2                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))))        611	
47425	Q  	O1[+WH] Aux S Not Verb P O3 Adv                   	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))))        611	
47426	Q  	O1[+WH] Aux S Not Verb P O3                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))))        611	
47427	Q  	O1[+WH] Aux S Not Verb                            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O1](NegBar[SLASH O1](Neg"Not")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))))        611	
47428	Q  	O1[+WH] Aux S Verb Adv                            	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""Adv"))))))        611	
47429	Q  	O1[+WH] Aux S Verb O2 Adv                         	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2""Adv"))))))        611	
47430	Q  	O1[+WH] Aux S Verb O2 P O3 Adv                    	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")"Adv"))))))        611	
47431	Q  	O1[+WH] Aux S Verb O2 P O3                        	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"(PP"P""O3")))))))        611	
47432	Q  	O1[+WH] Aux S Verb O2                             	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]""O2"))))))        611	
47433	Q  	O1[+WH] Aux S Verb P O3 Adv                       	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")"Adv"))))))        611	
47434	Q  	O1[+WH] Aux S Verb P O3                           	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"(PP"P""O3")))))))        611	
47435	Q  	O1[+WH] Aux S Verb                                	(CP[ILLOC Q][+FIN][+WH]"O1[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O1](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O1][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O1][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O1](Vbar[SLASH O1](V"Verb")"O1[+NULL][SLASH O1]"))))))        611	
55924	Q  	O2[+WH] Aux S Never Verb O1 Adv                   	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))        611	
55925	Q  	O2[+WH] Aux S Never Verb O1 P O3 Adv              	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))        611	
55926	Q  	O2[+WH] Aux S Never Verb O1 P O3                  	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))        611	
55927	Q  	O2[+WH] Aux S Never Verb O1                       	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2]"Never"(Negbar[SLASH O2](VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))        611	
55928	Q  	O2[+WH] Aux S Not Verb O1 Adv                     	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))))        611	
55929	Q  	O2[+WH] Aux S Not Verb O1 P O3 Adv                	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))))        611	
55930	Q  	O2[+WH] Aux S Not Verb O1 P O3                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))))        611	
55931	Q  	O2[+WH] Aux S Not Verb O1                         	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O2](NegBar[SLASH O2](Neg"Not")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))))        611	
55932	Q  	O2[+WH] Aux S Verb O1 Adv                         	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]""Adv"))))))        611	
55933	Q  	O2[+WH] Aux S Verb O1 P O3 Adv                    	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")"Adv"))))))        611	
55934	Q  	O2[+WH] Aux S Verb O1 P O3                        	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"(PP"P""O3")))))))        611	
55935	Q  	O2[+WH] Aux S Verb O1                             	(CP[ILLOC Q][+FIN][+WH]"O2[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O2](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O2][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O2][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(VP[SLASH O2](Vbar[SLASH O2](V"Verb")"O1""O2[+NULL][SLASH O2]"))))))        611	
65220	Q  	O3[+WH] Aux S Never Verb O1 O2 P Adv              	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
65221	Q  	O3[+WH] Aux S Never Verb O1 O2 P                  	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65222	Q  	O3[+WH] Aux S Never Verb O1 P Adv                 	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
65223	Q  	O3[+WH] Aux S Never Verb O1 P                     	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65224	Q  	O3[+WH] Aux S Never Verb P Adv                    	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
65225	Q  	O3[+WH] Aux S Never Verb P                        	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3]"Never"(Negbar[SLASH O3](VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65226	Q  	O3[+WH] Aux S Not Verb O1 O2 P Adv                	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
65227	Q  	O3[+WH] Aux S Not Verb O1 O2 P                    	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1""O2"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65228	Q  	O3[+WH] Aux S Not Verb O1 P Adv                   	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
65229	Q  	O3[+WH] Aux S Not Verb O1 P                       	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")"O1"(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")))))))))        611	
65230	Q  	O3[+WH] Aux S Not Verb P Adv                      	(CP[ILLOC Q][+FIN][+WH]"O3[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH O3](C[ILLOC Q][+FIN]"Aux[+FIN]")(IP[ILLOC Q][+FIN][SLASH O3][SLASH Aux]"S"(Ibar[ILLOC Q][+FIN][SLASH O3][SLASH Aux](I[ILLOC Q][+FIN][SLASH Aux]"Aux[+FIN][+NULL][SLASH Aux]")(NegP[SLASH O3](NegBar[SLASH O3](Neg"Not")(VP[SLASH O3](Vbar[SLASH O3](V"Verb")(PP[SLASH O3]"P""O3[+NULL][SLASH O3]")"Adv"))))))))        611	
